contact_id,contact_name,customer_name,vendor_name,contact_number,company_name,website,language_code,language_code_formatted,contact_type,contact_type_formatted,status,customer_sub_type,source,is_linked_with_zohocrm,payment_terms,payment_terms_id,payment_terms_label,currency_id,twitter,facebook,currency_code,outstanding_receivable_amount,outstanding_receivable_amount_bcy,outstanding_payable_amount,outstanding_payable_amount_bcy,unused_credits_receivable_amount,unused_credits_receivable_amount_bcy,unused_credits_payable_amount,unused_credits_payable_amount_bcy,first_name,last_name,email,phone,mobile,portal_status,portal_status_formatted,created_time,created_time_formatted,last_modified_time,last_modified_time_formatted,custom_fields,contactperson_custom_fields,tags,ach_supported,has_attachment
6060812000005558087,Billy Burch,"Walker, Tran and Cox","Ross, Reynolds and Cabrera",862-849-1192,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dustin,Mayo,,5732062196,001-672-446-3550,disabled,Disabled,2025-10-20 11:50:04.000000 UTC,20/10/2025,2025-10-20 11:50:04.000000 UTC,20/10/2025,[],[],[],False,False
6060812000000218635,Matthew Martin,Keller and Sons,Frank-Cabrera,(869)200-0635,,,en,English,customer,Customer,active,individual,csv,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jason,Cantu,,001-730-491-1817x9395,,disabled,Disabled,2025-03-26 08:12:59.000000 UTC,26/03/2025,2025-10-19 13:30:17.000000 UTC,19/10/2025,[],[],[],False,False
6060812000011403283,Kimberly Hicks,Rodriguez Ltd,Winters-Johnson,465-864-6875x79256,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Morgan,,,+1-818-344-0174x8599,(282)470-2785,disabled,Disabled,2026-03-28 07:01:41.000000 UTC,28/03/2026,2026-03-28 07:01:41.000000 UTC,28/03/2026,[],[],[],False,False
6060812000006273773,Stephen Stewart,Acevedo and Sons,Lester Inc,780-943-3110,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jessica,Stark,,(692)366-3344x37384,,disabled,Disabled,2025-11-16 11:15:24.000000 UTC,16/11/2025,2025-11-16 11:15:24.000000 UTC,16/11/2025,[],[],[],False,False
6060812000010218352,Sandra Baldwin,"Adams, Johnson and Henderson",Jones PLC,+1-713-929-0367x28005,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Theodore,Martinez,,942.628.5132x0222,,disabled,Disabled,2026-02-17 07:53:30.000000 UTC,17/02/2026,2026-02-17 07:53:30.000000 UTC,17/02/2026,[],[],[],False,False
6060812000000544027,Frank Hernandez,Smith-Rivera,Smith-Carpenter,001-731-901-2052x60630,,,en,English,customer,Customer,active,individual,csv,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anne,,,,,disabled,Disabled,2025-03-31 15:36:10.000000 UTC,31/03/2025,2025-10-19 10:49:06.000000 UTC,19/10/2025,[],[],[],False,False
6060812000012558086,Shannon Stewart,Moore Inc,Bell LLC,(654)637-5448,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Melissa,,,927-585-9635x3929,001-560-394-7762x32012,disabled,Disabled,2026-04-26 06:51:26.000000 UTC,26/04/2026,2026-04-26 06:51:26.000000 UTC,26/04/2026,[],[],[],False,False
6060812000013460281,Glenn Winters,Smith-Garcia,Walker-Marshall,(402)344-0204x799,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dennis,,,,,disabled,Disabled,2026-05-07 11:39:50.000000 UTC,07/05/2026,2026-05-07 11:39:50.000000 UTC,07/05/2026,[],[],[],False,False
6060812000005639115,Charles Hinton,Green-Scott,"Rivera, Lewis and Meyers",9929247267,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jeffrey,,,(275)581-2964x770,3653304455,disabled,Disabled,2025-10-24 11:34:45.000000 UTC,24/10/2025,2025-10-24 11:34:45.000000 UTC,24/10/2025,[],[],[],False,False
6060812000003650057,Dale Nguyen,Murillo Ltd,Cross-Burke,9523811274,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Abigail,Carlson,,834.315.9939x1870,(493)717-5879,disabled,Disabled,2025-07-12 09:38:28.000000 UTC,12/07/2025,2025-10-18 14:29:58.000000 UTC,18/10/2025,[],[],[],False,False
6060812000005165278,Robert Mccormick,"Compton, Thompson and Stephens",Collier and Sons,001-253-314-3410x102,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Johnson,,+1-855-720-2150x42780,,disabled,Disabled,2025-09-30 07:48:23.000000 UTC,30/09/2025,2025-10-19 11:44:52.000000 UTC,19/10/2025,[],[],[],False,False
6060812000012137878,Elizabeth Powell,"Davidson, Pierce and Golden",Duran Group,001-646-649-3256x8365,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rebecca,Cain,,9624900522,,disabled,Disabled,2026-04-13 13:39:35.000000 UTC,13/04/2026,2026-04-13 13:39:35.000000 UTC,13/04/2026,[],[],[],False,False
6060812000000216225,Nicole Parker,Thomas-Black,Jones LLC,670.456.1158x71994,,,en,English,customer,Customer,active,individual,csv,True,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Parsons,,+1-409-977-1510x0977,,disabled,Disabled,2025-03-26 08:11:57.000000 UTC,26/03/2025,2025-10-18 15:06:25.000000 UTC,18/10/2025,[],[],[],False,False
6060812000001682092,Julia Bright DDS,Johnson PLC,Castro Group,(824)988-1174x8135,,,en,English,customer,Customer,active,individual,user,True,0,,Due on Receipt,6060812000000091107,,,KES,2700.0,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,Randall,Little,,968.304.6012x41069,,disabled,Disabled,2025-04-26 07:24:08.000000 UTC,26/04/2025,2025-05-14 08:25:32.000000 UTC,14/05/2025,[],[],[],False,False
6060812000005975533,Mary King,Smith-Rodriguez,Martinez Group,+1-548-885-6022x81090,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Corey,Reyes,,786.745.1479,,disabled,Disabled,2025-11-08 13:37:03.000000 UTC,08/11/2025,2025-11-08 13:37:03.000000 UTC,08/11/2025,[],[],[],False,False
6060812000012214105,Karen Gonzalez,Li PLC,Fitzgerald-Cox,542-614-0359,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spencer,,,+1-398-375-2288,(833)299-2719x555,disabled,Disabled,2026-04-14 10:20:48.000000 UTC,14/04/2026,2026-04-14 10:20:48.000000 UTC,14/04/2026,[],[],[],False,False
6060812000011936895,Ronald Bell,Arnold LLC,"Cohen, Forbes and Garcia",+1-694-449-1997x3097,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,David,Stephenson,,258.464.3212x559,,disabled,Disabled,2026-04-08 12:36:54.000000 UTC,08/04/2026,2026-04-08 12:36:54.000000 UTC,08/04/2026,[],[],[],False,False
6060812000000212141,Sarah Armstrong,Andrews LLC,Harris PLC,948.806.6617x0442,,,en,English,customer,Customer,active,individual,csv,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,John,,,001-835-569-8784,,disabled,Disabled,2025-03-26 08:09:57.000000 UTC,26/03/2025,2025-10-17 09:18:06.000000 UTC,17/10/2025,[],[],[],False,False
6060812000007289619,Jason Munoz,Ward Group,"Brown, Lewis and Robinson",787-629-3334x03139,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Wright,,310-803-0497x6170,,disabled,Disabled,2025-12-04 12:05:31.000000 UTC,04/12/2025,2025-12-04 12:05:31.000000 UTC,04/12/2025,[],[],[],False,False
6060812000008192174,Ashlee Phillips,Larson-White,Contreras-Stein,832-617-0883x4750,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Raymond,Huffman,,+1-302-314-2374,,disabled,Disabled,2025-12-18 12:09:57.000000 UTC,18/12/2025,2025-12-18 12:09:57.000000 UTC,18/12/2025,[],[],[],False,False
6060812000013928086,Molly Reese,Richardson-Burch,Franklin-Nelson,8223522727,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kimberly,,,(879)661-2754x6955,665-836-3873,disabled,Disabled,2026-05-19 11:08:26.000000 UTC,19/05/2026,2026-05-19 11:08:26.000000 UTC,19/05/2026,[],[],[],False,False
6060812000003552357,Barbara Carroll,Washington Ltd,Rodriguez-Nguyen,+1-746-931-5536x68416,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Garrison,,948-405-9769x7845,,disabled,Disabled,2025-07-09 12:52:12.000000 UTC,09/07/2025,2025-07-09 12:52:12.000000 UTC,09/07/2025,[],[],[],False,False
6060812000008547717,Gene Randolph,"Stokes, Miller and Baker",Clark Ltd,495-955-3238,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Maria,Patton,,+1-883-232-2130x8236,(793)594-2642,disabled,Disabled,2026-01-05 08:48:11.000000 UTC,05/01/2026,2026-01-05 08:48:11.000000 UTC,05/01/2026,[],[],[],False,False
6060812000006002023,Melinda Gill,Martin-Harris,"Garcia, Carpenter and Cowan",+1-723-449-2195,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Katie,,,+1-600-404-9633,(989)685-8946,disabled,Disabled,2025-11-10 11:55:11.000000 UTC,10/11/2025,2025-11-10 11:55:11.000000 UTC,10/11/2025,[],[],[],False,False
6060812000010349217,Timothy Scott,"Tate, Walker and Grant",Garcia-Schmidt,(663)808-1109,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jacob,Jackson,,,,disabled,Disabled,2026-02-21 06:35:26.000000 UTC,21/02/2026,2026-02-21 06:35:26.000000 UTC,21/02/2026,[],[],[],False,False
6060812000008916269,Brandon Morgan,Johnson-Wilkins,Smith Inc,564.539.0122x48479,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,John,Williams,,,,disabled,Disabled,2026-01-14 12:14:46.000000 UTC,14/01/2026,2026-01-14 12:14:46.000000 UTC,14/01/2026,[],[],[],False,False
6060812000010040460,Mark Martinez DDS,Riley and Sons,Adams-Davis,(523)750-6848x2841,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Taylor,,804-659-2564x527,,disabled,Disabled,2026-02-12 08:03:40.000000 UTC,12/02/2026,2026-03-05 10:13:07.000000 UTC,05/03/2026,[],[],[],False,False
6060812000008550891,Mr. Alexander Knight,"Thompson, Le and Richardson",Moss LLC,563-905-5949x078,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ricky,Barry,,389-622-5988x595,,disabled,Disabled,2026-01-05 10:01:43.000000 UTC,05/01/2026,2026-01-05 10:01:43.000000 UTC,05/01/2026,[],[],[],False,False
6060812000001754471,Amy Barker,Smith-Atkinson,"Bowen, Douglas and Pierce",586.450.1137x927,,,en,English,customer,Customer,active,individual,user,True,0,,Due on Receipt,6060812000000091107,,,KES,1400.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,Bruce,Hall,,9686119248,798.457.8994x400,disabled,Disabled,2025-05-01 07:44:00.000000 UTC,01/05/2025,2025-05-14 08:25:23.000000 UTC,14/05/2025,[],[],[],False,False
6060812000006507901,Julia Nunez,Henderson LLC,James and Sons,(977)394-1136x72902,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Griffin,,206-332-6519x279,,disabled,Disabled,2025-11-23 13:37:42.000000 UTC,23/11/2025,2025-11-23 13:40:53.000000 UTC,23/11/2025,[],[],[],False,False
6060812000004983446,Leslie Martinez,"Johnson, Bennett and Stewart","Erickson, Zhang and Herrera",463.705.8978,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Austin,,,+1-246-839-8444,,disabled,Disabled,2025-09-20 04:23:17.000000 UTC,20/09/2025,2025-10-18 14:41:41.000000 UTC,18/10/2025,[],[],[],False,False
6060812000012690300,Renee Flores,Frost-Wilson,"Miller, Harrison and Martinez",001-703-322-3071,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,800.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,Andrea,Day,,001-654-621-2221x6197,,disabled,Disabled,2026-04-29 13:50:07.000000 UTC,29/04/2026,2026-04-29 13:50:07.000000 UTC,29/04/2026,[],[],[],False,False
6060812000013555295,Matthew Guerra,"Fox, Love and Jones","Jenkins, Duran and Davies",993.760.3904,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cassandra,,,001-417-616-3779x516,(774)259-1572x53994,disabled,Disabled,2026-05-10 11:46:30.000000 UTC,10/05/2026,2026-05-10 11:46:30.000000 UTC,10/05/2026,[],[],[],False,False
6060812000014942575,James Anderson,Kelly-Williams,"Savage, Brown and Skinner",493-246-4236x099,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kevin,Foster,,001-416-444-0708,+1-739-720-0783x522,disabled,Disabled,2026-06-09 10:58:55.000000 UTC,09/06/2026,2026-06-09 10:58:55.000000 UTC,09/06/2026,[],[],[],False,False
6060812000004356885,Tonya Bowers,"Clark, Jones and Thomas","Cook, Mendoza and Howard",(937)323-8788x3198,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Robertson,,797-209-3192x4625,,disabled,Disabled,2025-08-19 14:14:08.000000 UTC,19/08/2025,2025-12-04 12:50:32.000000 UTC,04/12/2025,[],[],[],False,False
6060812000011120247,Rebecca Fowler,"Evans, Fischer and Norman",Tate-Thompson,+1-780-891-7119x3307,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Curry,,603-963-6968x3249,,disabled,Disabled,2026-03-19 08:33:28.000000 UTC,19/03/2026,2026-03-19 08:33:28.000000 UTC,19/03/2026,[],[],[],False,False
6060812000012396132,Maria Smith,Perry-Burton,Anderson-Moore,8656920823,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deborah,,,441.624.9805x151,759.201.4734,disabled,Disabled,2026-04-19 10:12:53.000000 UTC,19/04/2026,2026-04-19 10:12:53.000000 UTC,19/04/2026,[],[],[],False,False
6060812000011496626,Timothy Evans,"Knapp, Reed and Yoder",Andersen-Gray,(555)366-8387x538,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Michael,Johnson,,001-858-833-5662x044,576-660-2314,disabled,Disabled,2026-03-31 06:33:08.000000 UTC,31/03/2026,2026-03-31 06:33:08.000000 UTC,31/03/2026,[],[],[],False,False
6060812000002831202,Sophia Howard,Parks Inc,"Ramirez, Gilbert and Gates",354-419-0719x04011,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Laura,Bush,,869-649-5561,001-848-847-9009,disabled,Disabled,2025-06-11 14:14:10.000000 UTC,11/06/2025,2026-06-16 07:40:09.000000 UTC,16/06/2026,[],[],[],False,False
6060812000005932830,Robert Olson,Riley-Lopez,Ramsey-Robinson,001-366-907-4645x698,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Wilson,,(878)460-8771x99281,,disabled,Disabled,2025-11-06 11:40:34.000000 UTC,06/11/2025,2025-11-06 11:40:34.000000 UTC,06/11/2025,[],[],[],False,False
6060812000011192146,Nathan Wilson,Dudley-Drake,Klein Ltd,586.215.0352,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,William,,,,,disabled,Disabled,2026-03-23 08:58:52.000000 UTC,23/03/2026,2026-03-23 08:58:52.000000 UTC,23/03/2026,[],[],[],False,False
6060812000000214331,Lisa Romero DDS,"Williams, Contreras and Fleming",Berry-Baker,+1-506-255-2241,,,en,English,customer,Customer,active,individual,csv,True,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jason,,,848.746.2021,,disabled,Disabled,2025-03-26 08:11:01.000000 UTC,26/03/2025,2025-12-09 09:34:00.000000 UTC,09/12/2025,[],[],[],False,False
6060812000000217545,Erin Larson,"Scott, Rose and Stephens","Sullivan, Dean and Small",3959917024,,,en,English,customer,Customer,active,individual,csv,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peter,,,+1-619-634-1195x26603,,disabled,Disabled,2025-03-26 08:12:32.000000 UTC,26/03/2025,2025-10-19 11:25:44.000000 UTC,19/10/2025,[],[],[],False,False
6060812000010095151,Leah Thomas,"Murphy, Patterson and Mcclain",Ortiz Group,+1-685-846-1436x00733,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Robert,,,,,disabled,Disabled,2026-02-14 07:14:34.000000 UTC,14/02/2026,2026-02-14 07:14:34.000000 UTC,14/02/2026,[],[],[],False,False
6060812000005375247,Andrea May,Bauer LLC,Gordon PLC,560.333.6589x7158,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Melissa,,,001-997-497-0011x688,727-441-7973,disabled,Disabled,2025-10-09 14:28:09.000000 UTC,09/10/2025,2026-06-04 08:48:46.000000 UTC,04/06/2026,[],[],[],False,False
6060812000001840094,Chelsea Avery,Gordon PLC,Brown and Sons,,,,en,English,vendor,Vendors,active,business,user,False,0,,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Julia,Pruitt,,(386)799-8461x070,,disabled,Disabled,2025-05-04 06:40:00.000000 UTC,04/05/2025,2025-05-14 08:25:25.000000 UTC,14/05/2025,[],[],[],False,False
6060812000012430139,Shane Willis,Moore-Macdonald,"Hernandez, Jones and Moore",979-597-9620x1228,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Sexton,,(837)618-4304x1064,,disabled,Disabled,2026-04-21 07:04:46.000000 UTC,21/04/2026,2026-04-21 07:04:46.000000 UTC,21/04/2026,[],[],[],False,False
6060812000006543139,Catherine Martinez,"White, Ball and Myers",Hopkins-Scott,9796402454,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,2450.0,2450.0,0.0,0.0,0.0,0.0,0.0,0.0,Jamie,Russell,,478-316-4853x185,,disabled,Disabled,2025-11-25 10:26:08.000000 UTC,25/11/2025,2025-12-06 08:07:46.000000 UTC,06/12/2025,[],[],[],False,False
6060812000006688051,Sarah Long,Massey Group,Fowler-Sanchez,001-891-723-5444,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Michael,Bennett,,+1-372-683-4750x22451,(670)499-8253,disabled,Disabled,2025-11-29 11:13:18.000000 UTC,29/11/2025,2026-02-02 11:23:30.000000 UTC,02/02/2026,[],[],[],False,False
6060812000006639118,Kayla Duarte,Mccoy-Shaw,"Price, Diaz and Lee",340-674-4539x0559,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Diana,,,001-436-632-2787x4368,001-756-813-1691x1909,disabled,Disabled,2025-11-27 10:20:46.000000 UTC,27/11/2025,2026-01-28 10:29:47.000000 UTC,28/01/2026,[],[],[],False,False
6060812000013648001,Robert Wolf,"Burnett, Meyers and Stone",Morgan-Taylor,+1-905-831-6083,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Montgomery,,560-257-2910x511,,disabled,Disabled,2026-05-12 13:11:52.000000 UTC,12/05/2026,2026-05-12 13:13:11.000000 UTC,12/05/2026,[],[],[],False,False
6060812000000220977,Jennifer Montes,Gardner and Sons,Green Group,+1-661-425-1309x467,,,en,English,customer,Customer,active,individual,csv,True,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Ramos,,(454)990-7781x599,,disabled,Disabled,2025-03-26 08:13:56.000000 UTC,26/03/2025,2025-10-20 11:52:18.000000 UTC,20/10/2025,[],[],[],False,False
6060812000011513849,Charles Douglas,Norris-Walker,Ortega and Sons,(845)828-4278x521,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Johnson,,300.962.2358,,disabled,Disabled,2026-03-31 11:08:47.000000 UTC,31/03/2026,2026-06-02 08:11:10.000000 UTC,02/06/2026,[],[],[],False,False
6060812000000218455,Kelly Green,Hall and Sons,Wagner Ltd,302-796-0625,,,en,English,customer,Customer,active,individual,csv,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brandon,,,+1-621-629-5696x30510,,disabled,Disabled,2025-03-26 08:12:55.000000 UTC,26/03/2025,2025-10-19 12:57:35.000000 UTC,19/10/2025,[],[],[],False,False
6060812000002853234,Kevin Berg,Mullins-Harrison,"Patterson, Greene and Snyder",498.784.7673,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Victor,Parker,,001-562-944-3040,830-744-1301x1415,disabled,Disabled,2025-06-12 07:24:05.000000 UTC,12/06/2025,2025-10-17 10:59:57.000000 UTC,17/10/2025,[],[],[],False,False
6060812000015334798,Charles Ray,Garcia LLC,Cummings LLC,(700)505-8074,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sylvia,,,(315)899-9340x2001,(204)464-5889x522,disabled,Disabled,2026-06-13 08:12:05.000000 UTC,13/06/2026,2026-06-13 08:12:05.000000 UTC,13/06/2026,[],[],[],False,False
6060812000014941576,Mrs. Michelle Walters,"Watkins, Valencia and Fox","Castillo, Lindsey and Williams",(700)725-0291,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andrew,Daniels,,,,disabled,Disabled,2026-06-10 07:12:03.000000 UTC,10/06/2026,2026-06-10 07:12:03.000000 UTC,10/06/2026,[],[],[],False,False
6060812000000215669,Don Avery,"Castro, Burns and Jacobs",Crane Group,746.412.2726,,,en,English,customer,Customer,active,individual,csv,True,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Erica,Wallace,,564-647-7516x0615,,disabled,Disabled,2025-03-26 08:11:42.000000 UTC,26/03/2025,2025-10-18 11:10:49.000000 UTC,18/10/2025,[],[],[],False,False
6060812000014877427,Todd Vaughn,Contreras-Rivera,Barnes and Sons,556.893.9581x0323,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anthony,Dalton,,395-837-8742x861,,disabled,Disabled,2026-06-08 07:13:11.000000 UTC,08/06/2026,2026-06-08 07:13:11.000000 UTC,08/06/2026,[],[],[],False,False
6060812000013446681,Dalton Gonzalez,"Thomas, Evans and Cochran",Smith-Powers,890-960-4224,,,en,English,customer,Customer,active,individual,user,False,0,6.060812000003371e+18,Due on Receipt,6060812000000091107,,,KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Lynch,,963.393.1257,,disabled,Disabled,2026-05-06 07:13:24.000000 UTC,06/05/2026,2026-05-06 07:13:24.000000 UTC,06/05/2026,[],[],[],False,False
